"The recipe","Source file count","Source file changed count","Cumulative scanning time","99th percentile scanning time","Max scanning time","Cumulative edit time","99th percentile edit time","Max edit time"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterOrDigitToIsJavaIdentifierPart","23","19","0","0.0","0","1166","0.99","375"
"org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_DeprecatedMethods","46","19","0","0.0","0","15209","0.99","7709"
"org.openrewrite.java.spring.framework.MigrateResponseStatusException","46","19","0","0.0","0","3043","0.99","708"
"org.openrewrite.java.spring.security6.ApplyToWithLambdaDsl","23","19","0","0.0","0","6980337","0.99","6667667"
"org.openrewrite.java.migrate.jakarta.RestAssuredJavaxToJakarta","23","19","0","0.0","0","1456","0.99","292"
"org.openrewrite.java.testing.mockito.CleanupMockitoImports","46","19","0","0.0","0","6042630","0.99","5357417"
"org.openrewrite.java.testing.junit5.UseMockitoExtension","23","19","0","0.0","0","1585","0.99","500"
"org.openrewrite.java.migrate.UpgradeToJava6","23","19","0","0.0","0","750","0.99","208"
"org.openrewrite.java.migrate.UpgradeToJava17","23","19","0","0.0","0","1540","0.99","458"
"org.openrewrite.java.migrate.UpgradeToJava7","23","19","0","0.0","0","876","0.99","125"
"org.openrewrite.java.spring.security5.UpdatePbkdf2PasswordEncoder","69","19","0","0.0","0","521958","0.99","167125"
"org.openrewrite.java.migrate.UpgradeToJava8","23","19","0","0.0","0","1000","0.99","250"
"org.openrewrite.java.testing.mockito.ReplacePowerMockito","46","19","0","0.0","0","3499","0.99","583"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_2","23","19","0","0.0","0","1418","0.99","459"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_3","23","19","0","0.0","0","1335","0.99","417"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_4","23","19","0","0.0","0","2085","0.99","1125"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_5","23","19","0","0.0","0","5791","0.99","5000"
"org.openrewrite.maven.ChangeManagedDependencyGroupIdAndArtifactId","230","19","0","0.0","0","331539","0.99","43875"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_0","23","19","0","0.0","0","1331","0.99","541"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_1","23","19","0","0.0","0","1041","0.99","458"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_6","23","19","0","0.0","0","1289","0.99","458"
"org.openrewrite.java.migrate.javax.MigrateAbstractTypeVisitor6To9","23","19","0","0.0","0","1916","0.99","1000"
"org.openrewrite.config.DeclarativeRecipe$PreconditionBellwether","230","19","0","0.0","0","8480670","0.99","2132334"
"org.openrewrite.java.spring.boot2.UpgradeSpringBoot_2_7","23","19","0","0.0","0","6585","0.99","5709"
"org.openrewrite.java.migrate.jakarta.JavaxAuthorizationMigrationToJakartaAuthorization","23","19","0","0.0","0","1124","0.99","292"
"org.openrewrite.java.dependencies.ChangeDependency","3841","19","0","0.0","0","122030827","0.99","76873958"
"org.openrewrite.java.migrate.JREJdbcInterfaceNewMethods","23","19","0","0.0","0","1376","0.99","417"
"org.openrewrite.java.spring.boot2.MigrateDatabaseCredentials$MigrateDatabaseCredentialsForToolYaml","46","19","0","0.0","0","608294","0.99","253458"
"org.openrewrite.java.spring.security5.WebSecurityConfigurerAdapter","92","19","0","0.0","0","6887452","0.99","4389541"
"org.openrewrite.apache.httpclient4.UpgradeApacheHttpClient_4_5","46","19","0","0.0","0","2459","0.99","1000"
"org.openrewrite.java.migrate.ReplaceComSunAWTUtilitiesMethods","23","19","0","0.0","0","1044417","0.99","202292"
"org.openrewrite.openapi.swagger.MigrateApiImplicitParamsToParameters","23","19","0","0.0","0","1584","0.99","375"
"org.openrewrite.java.migrate.javax.MigrateAbstractAnnotationValueVisitor6To9","23","19","0","0.0","0","876","0.99","333"
"org.openrewrite.java.spring.boot2.DatabaseComponentAndBeanInitializationOrdering","23","19","0","0.0","0","1947541","0.99","513416"
"org.openrewrite.maven.RemoveDependency","690","19","0","0.0","0","6873700","0.99","2632167"
"org.openrewrite.apache.httpclient5.AddTimeUnitArgument","230","19","0","0.0","0","10569202","0.99","1202292"
"org.openrewrite.java.spring.boot2.ReplaceDeprecatedEnvironmentTestUtils","23","19","0","0.0","0","127914","0.99","32708"
"org.openrewrite.java.testing.junit5.AddJupiterDependencies","23","19","2665125","0.99","1079083","1687415","0.99","1438000"
"org.openrewrite.hibernate.MigrateBooleanMappings","46","19","0","0.0","0","629163","0.99","87666"
"org.openrewrite.java.migrate.net.MigrateURLEncoderEncode","23","19","0","0.0","0","46541","0.99","16375"
"org.openrewrite.java.spring.batch.MigrateItemWriterWrite","23","19","0","0.0","0","111456","0.99","44333"
"org.openrewrite.hibernate.MigrateToHypersistenceUtilsHibernate6.2","46","19","0","0.0","0","1792","0.99","167"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerWeakCompareAndSetToWeakCompareAndSetPlain","23","19","0","0.0","0","1000","0.99","167"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceWeakCompareAndSetToWeakCompareAndSetPlain","23","19","0","0.0","0","3085","0.99","2125"
"org.openrewrite.java.migrate.logging.MigrateInterfaceLoggingMXBeanToPlatformLoggingMXBean","23","19","0","0.0","0","1540","0.99","333"
"org.openrewrite.java.testing.junit5.TemporaryFolderToTempDir","23","19","0","0.0","0","183044","0.99","30583"
"org.openrewrite.hibernate.MigrateToHypersistenceUtilsHibernate6.0","46","19","0","0.0","0","1168","0.99","167"
"org.openrewrite.java.spring.boot2.SpringBoot2JUnit4to5Migration","23","19","0","0.0","0","1502","0.99","500"
"org.openrewrite.hibernate.MigrateToHypersistenceUtilsHibernate6.3","23","19","0","0.0","0","583","0.99","83"
"org.openrewrite.java.migrate.javax.MigrateCounterMonitorSetThresholdToSetInitThreshold","23","19","0","0.0","0","705","0.99","166"
"org.openrewrite.java.migrate.InternalBindPackages","23","19","0","0.0","0","2747","0.99","791"
"org.openrewrite.java.migrate.ChangeMethodInvocationReturnType","23","19","0","0.0","0","1429167","0.99","371625"
"org.openrewrite.java.migrate.lang.StringFormatted","23","19","0","0.0","0","9041797","0.99","2822292"
"org.openrewrite.java.spring.kafka.KafkaOperationsSendReturnType","23","19","0","0.0","0","397250","0.99","172000"
"org.openrewrite.java.testing.junit5.GradleUseJunitJupiter","23","19","0","0.0","0","1167","0.99","500"
"org.openrewrite.java.migrate.jakarta.JavaxXmlBindMigrationToJakartaXmlBind","23","19","0","0.0","0","1253","0.99","292"
"org.openrewrite.java.migrate.jakarta.JavaxMailToJakartaMail","23","19","0","0.0","0","877","0.99","292"
"org.openrewrite.java.migrate.BeansXmlNamespace","23","19","0","0.0","0","26747","0.99","25667"
"org.openrewrite.java.migrate.RemovedRMIConnectorServerCredentialTypesConstant","23","19","0","0.0","0","1166","0.99","417"
"org.openrewrite.hibernate.TypeDescriptorToType","46","19","0","0.0","0","3082","0.99","1083"
"org.openrewrite.java.migrate.jakarta.JavaxEjbToJakartaEjb","23","19","0","0.0","0","957","0.99","208"
"org.openrewrite.java.migrate.concurrent.JavaConcurrentAPIs","23","19","0","0.0","0","1955","0.99","959"
"org.openrewrite.openapi.swagger.MigrateApiToTag","23","19","0","0.0","0","1501","0.99","209"
"org.openrewrite.reactive.reactor.ReactorProcessorCacheToSinkRecipes$ReplayProcessorCacheToSinkRecipe","23","19","0","0.0","0","301834","0.99","96042"
"org.openrewrite.java.spring.ImplicitWebAnnotationNames","23","19","0","0.0","0","1873621","0.99","492625"
"org.openrewrite.hibernate.MigrateToHibernate61","46","19","0","0.0","0","1997","0.99","708"
"org.openrewrite.hibernate.MigrateToHibernate60","46","19","0","0.0","0","1372","0.99","125"
"org.openrewrite.hibernate.MigrateToHibernate63","23","19","0","0.0","0","1291","0.99","208"
"org.openrewrite.hibernate.MigrateToHibernate62","23","19","0","0.0","0","915","0.99","167"
"org.openrewrite.java.migrate.jakarta.RemoveJakartaAnnotationDependency","23","19","0","0.0","0","1126","0.99","250"
"org.openrewrite.gradle.UpdateJavaCompatibility","46","19","0","0.0","0","11623","0.99","2750"
"org.openrewrite.java.migrate.jakarta.JohnzonJavaxToJakarta","23","19","0","0.0","0","835","0.99","208"
"org.openrewrite.java.migrate.RemovedFileIOFinalizeMethods","23","19","0","0.0","0","1792","0.99","708"
"org.openrewrite.java.spring.boot2.MigrateLoggingSystemPropertyConstants","23","19","0","0.0","0","169165","0.99","32042"
"org.openrewrite.java.testing.junit5.TempDirNonFinal","23","19","0","0.0","0","136038","0.99","25042"
"org.openrewrite.java.spring.kafka.RemoveUsingCompletableFuture","23","19","0","0.0","0","4920289","0.99","1080041"
"org.openrewrite.java.testing.junit5.RemoveObsoleteRunners","46","19","0","0.0","0","708581","0.99","94875"
"org.openrewrite.java.migrate.lang.MigrateSecurityManagerMulticast","23","19","0","0.0","0","8917","0.99","1417"
"org.openrewrite.gradle.UpdateGradleWrapper","161","19","7113336","0.99","2325291","318251","0.99","62708"
"org.openrewrite.java.spring.boot2.UnnecessarySpringExtension","46","19","0","0.0","0","386172","0.99","65250"
"org.openrewrite.java.spring.batch.RemoveDefaultBatchConfigurer","23","19","0","0.0","0","601290","0.99","339792"
"org.openrewrite.java.UseStaticImport","23","19","0","0.0","0","25249","0.99","3375"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeGradle","23","19","0","0.0","0","2457","0.99","333"
"org.openrewrite.java.migrate.jakarta.JavaxValidationMigrationToJakartaValidation","23","19","0","0.0","0","791","0.99","125"
"org.openrewrite.java.spring.boot3.RemoveSolrAutoConfigurationExclude","23","19","0","0.0","0","2506082","0.99","1245875"
"org.openrewrite.java.migrate.logging.MigrateLoggerLogrbToUseResourceBundle","23","19","0","0.0","0","14377","0.99","3250"
"org.openrewrite.java.testing.junit5.EnclosedToNested","23","19","0","0.0","0","164918","0.99","28083"
"org.openrewrite.java.spring.data.UseJpaRepositoryDeleteAllInBatch","46","19","0","0.0","0","3167","0.99","1583"
"org.openrewrite.java.spring.security6.RemoveUseAuthorizationManager","69","19","0","0.0","0","3169","0.99","291"
"org.openrewrite.java.spring.cloud2022.DependencyUpgrades","46","19","0","0.0","0","1123","0.99","84"
"org.openrewrite.java.spring.boot2.MigrateErrorPropertiesIncludeStackTraceConstants","23","19","0","0.0","0","197791","0.99","59250"
"org.openrewrite.java.spring.security5.AuthorizeHttpRequests","69","19","0","0.0","0","21502665","0.99","17032500"
"org.openrewrite.java.spring.batch.ListenerSupportClassToInterface","23","19","0","0.0","0","833","0.99","209"
"org.openrewrite.java.spring.boot3.RemoveEnableBatchProcessing","23","19","0","0.0","0","1491959","0.99","1031875"
"org.openrewrite.java.RemoveAnnotationAttribute","161","19","0","0.0","0","1191583","0.99","80083"
"org.openrewrite.java.spring.boot2.MigrateHttpMessageConvertersPackageName","23","19","0","0.0","0","1541","0.99","500"
"org.openrewrite.java.spring.NoAutowiredOnConstructor","23","19","0","0.0","0","4523962","0.99","3671125"
"org.openrewrite.java.migrate.CastArraysAsListToList","23","19","0","0.0","0","54416","0.99","32250"
"org.openrewrite.java.migrate.javax.AddJaxbDependencies","23","19","0","0.0","0","1542","0.99","333"
"org.openrewrite.java.migrate.net.MigrateMulticastSocketSetTTLToSetTimeToLive","23","19","0","0.0","0","34126","0.99","11625"
"org.openrewrite.java.migrate.RemoveMethodInvocation","207","19","0","0.0","0","14265250","0.99","3754041"
"org.openrewrite.java.spring.security6.RequireExplicitSavingOfSecurityContextRepository","69","19","0","0.0","0","1120706","0.99","198791"
"org.openrewrite.java.spring.framework.JdbcTemplateObjectArrayArgToVarArgs","69","19","0","0.0","0","1436833","0.99","528084"
"org.openrewrite.java.spring.boot2.MigrateActuatorMediaTypeToApiVersion","23","19","0","0.0","0","1257750","0.99","355375"
"org.openrewrite.java.spring.boot2.MigrateHsqlEmbeddedDatabaseConnection","23","19","0","0.0","0","216166","0.99","76417"
"org.openrewrite.java.spring.boot2.MigrateMultipartConfigFactory","23","19","0","0.0","0","446418","0.99","232625"
"org.openrewrite.java.spring.boot2.RestTemplateBuilderRequestFactory","23","19","0","0.0","0","580959","0.99","336416"
"org.openrewrite.java.spring.framework.MigrateSpringAssert","46","19","0","0.0","0","2336","0.99","750"
"org.openrewrite.java.migrate.Java8toJava11","23","19","0","0.0","0","876","0.99","250"
"org.openrewrite.apache.httpclient4.MappingDeprecatedClasses","46","19","0","0.0","0","1585","0.99","250"
"org.openrewrite.java.spring.security5.UseNewRequestMatchers","69","19","0","0.0","0","1694287629","0.99","1693831709"
"org.openrewrite.java.migrate.jakarta.JavaxResourceToJakartaResource","23","19","0","0.0","0","540","0.99","125"
"org.openrewrite.scala.migrate.UpgradeScala_2_12","23","19","0","0.0","0","1835","0.99","667"
"org.openrewrite.java.spring.boot2.MoveAutoConfigurationToImportsFile","23","19","177998","0.99","74541","545249","0.99","234250"
"org.openrewrite.java.migrate.javax.JavaxXmlStreamAPIs","23","19","0","0.0","0","1127","0.99","292"
"org.openrewrite.java.migrate.RemovedToolProviderConstructor","23","19","0","0.0","0","1457","0.99","291"
"org.openrewrite.java.spring.boot2.MigrateUndertowServletWebServerFactoryIsEagerInitFilters","23","19","0","0.0","0","2582","0.99","1750"
"org.openrewrite.java.migrate.RemovedRuntimeTraceMethods","23","19","0","0.0","0","2458","0.99","458"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMinorToInterim","23","19","0","0.0","0","1249","0.99","166"
"org.openrewrite.java.testing.junit5.UseHamcrestAssertThat","23","19","0","0.0","0","1250","0.99","375"
"org.openrewrite.java.spring.boot3.MigrateWebMvcTagsToObservationConvention","23","19","0","0.0","0","536625","0.99","273583"
"org.openrewrite.reactive.reactor.ReactorProcessorCreateToSinkRecipes$ReplayProcessorCreateIntLiteralTrueToSinkRecipe","23","19","0","0.0","0","284583","0.99","87208"
"org.openrewrite.java.migrate.DeprecatedLogRecordThreadID","23","19","0","0.0","0","1832","0.99","583"
"org.openrewrite.java.migrate.jakarta.JavaxJsonToJakartaJson","23","19","0","0.0","0","1000","0.99","250"
"org.openrewrite.apache.httpclient5.UpgradeApacheHttpClient_5_ClassMapping","46","19","0","0.0","0","2416","0.99","250"
"org.openrewrite.java.migrate.net.JavaNetAPIs","23","19","0","0.0","0","2292","0.99","458"
"org.openrewrite.java.spring.DeleteSpringProperty","253","19","0","0.0","0","4604593","0.99","1083209"
"org.openrewrite.java.ChangeMethodAccessLevel","92","19","0","0.0","0","2517535","0.99","1988875"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime","23","19","0","0.0","0","792","0.99","166"
"org.openrewrite.github.SetupJavaUpgradeJavaVersion","46","19","0","0.0","0","97955","0.99","38208"
"org.openrewrite.reactive.reactor.ReactorProcessorCreateToSinkRecipes$MonoProcessorCreateToSinkRecipe","23","19","0","0.0","0","298958","0.99","90875"
"org.openrewrite.java.spring.boot2.MigrateHibernateConstraintsToJavax","23","19","0","0.0","0","1750","0.99","917"
"org.openrewrite.java.testing.mockito.Mockito1to4Migration","46","19","0","0.0","0","1248","0.99","167"
"org.openrewrite.java.spring.boot2.MigrateDatabaseCredentials$MigrateDatabaseCredentialsForToolProperties","46","19","0","0.0","0","257209","0.99","197875"
"org.openrewrite.java.spring.boot2.MaybeAddJavaxValidationApi","23","19","0","0.0","0","2041","0.99","500"
"org.openrewrite.java.migrate.JREThrowableFinalMethods","23","19","0","0.0","0","280250","0.99","92875"
"org.openrewrite.hibernate.MigrateToHibernateDependencies60","46","19","0","0.0","0","1667","0.99","459"
"org.openrewrite.java.migrate.jakarta.UpdateApacheWSSecurityPackages","23","19","0","0.0","0","1292","0.99","292"
"org.openrewrite.java.testing.junit5.AddMissingNested","23","19","0","0.0","0","1747874","0.99","851583"
"org.openrewrite.java.migrate.javaee8.ServletIsRequestedSessionIdFromURL","23","19","0","0.0","0","918","0.99","291"
"org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums","23","19","0","0.0","0","186250","0.99","29333"
"org.openrewrite.apache.httpclient5.StatusLine","46","19","0","0.0","0","9126","0.99","5542"
"org.openrewrite.java.testing.junit5.VertxUnitToVertxJunit5","23","19","0","0.0","0","2417","0.99","625"
"org.openrewrite.java.dependencies.RemoveDependency","690","19","0","0.0","0","33111","0.99","1625"
"org.openrewrite.java.spring.boot2.OutputCaptureExtension","23","19","0","0.0","0","439292","0.99","115083"
"org.openrewrite.java.ChangePackage","2530","19","0","0.0","0","36846941","0.99","5615458"
"org.openrewrite.java.testing.junit5.ParameterizedRunnerToParameterized","23","19","0","0.0","0","195417","0.99","44125"
"org.openrewrite.java.testing.junit5.CategoryToTag","23","19","0","0.0","0","153040","0.99","27292"
"org.openrewrite.java.spring.boot3.MigrateThymeleafDependencies","23","19","0","0.0","0","1503","0.99","500"
"org.openrewrite.staticanalysis.InstanceOfPatternMatch","23","19","0","0.0","0","3089333","0.99","1029166"
"org.openrewrite.java.migrate.SunNetSslPackageUnavailable","23","19","0","0.0","0","2168","0.99","1292"
"org.openrewrite.java.spring.boot2.MigrateToWebServerFactoryCustomizer","23","19","0","0.0","0","1498","0.99","458"
"org.openrewrite.java.migrate.RemovedZipFinalizeMethods","23","19","0","0.0","0","1999","0.99","1083"
"org.openrewrite.java.spring.boot2.SamlRelyingPartyPropertyApplicationPropertiesMove","23","19","0","0.0","0","45834","0.99","44041"
"org.openrewrite.java.migrate.RemovedPolicy","23","19","0","0.0","0","1748","0.99","1084"
"org.openrewrite.java.migrate.jakarta.JavaxServletToJakartaServlet","23","19","0","0.0","0","832","0.99","209"
"org.openrewrite.java.migrate.jakarta.ApplicationPathWildcardNoLongerAccepted","23","19","0","0.0","0","919583","0.99","136083"
"org.openrewrite.java.migrate.jakarta.JavaxActivationMigrationToJakartaActivation","23","19","0","0.0","0","667","0.99","209"
"org.openrewrite.java.spring.cloud2022.UpgradeSpringCloud_2022","46","19","0","0.0","0","2793","0.99","500"
"org.openrewrite.java.migrate.UseJavaUtilBase64","23","19","0","0.0","0","314336","0.99","56042"
"org.openrewrite.java.testing.mockito.AnyToNullable","46","19","154087876","0.99","44474875","201038","0.99","109333"
"org.openrewrite.java.migrate.javax.MigrateAbstractElementVisitor6To9","23","19","0","0.0","0","1625","0.99","458"
"org.openrewrite.java.spring.cloud2023.DependencyUpgrades","23","19","0","0.0","0","959","0.99","125"
"org.openrewrite.java.testing.junit5.UpdateTestAnnotation","23","19","0","0.0","0","3011584","0.99","586792"
"org.openrewrite.java.migrate.javax.MigrateSimpleElementVisitor6To9","23","19","0","0.0","0","7835","0.99","7125"
"org.openrewrite.java.dependencies.AddDependency","667","19","74974369","0.99","3988417","7988520","0.99","315917"
"org.openrewrite.java.testing.junit5.MigrateJUnitTestCase","23","19","0","0.0","0","289584","0.99","53917"
"org.openrewrite.java.spring.ChangeSpringPropertyKey","14191","19","0","0.0","0","173419641","0.99","14905500"
"org.openrewrite.maven.AddPlugin","23","19","0","0.0","0","1834","0.99","1125"
"org.openrewrite.java.spring.framework.UpgradeSpringFramework_6_0","46","19","0","0.0","0","2870","0.99","375"
"org.openrewrite.java.spring.framework.UpgradeSpringFramework_6_1","23","19","0","0.0","0","584","0.99","84"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerArrayWeakCompareAndSetToWeakCompareAndSetPlain","23","19","0","0.0","0","1417","0.99","459"
"org.openrewrite.java.spring.boot2.MigrateUndertowServletWebServerFactorySetEagerInitFilters","23","19","0","0.0","0","1290","0.99","500"
"org.openrewrite.java.migrate.DeprecatedJavaxSecurityCert","23","19","0","0.0","0","1460","0.99","625"
"org.openrewrite.reactive.reactor.ReactorProcessorCreateToSinkRecipes$UnicastProcessorCreateQueueDisposableToSinkRecipe","23","19","0","0.0","0","306123","0.99","87500"
"org.openrewrite.reactive.reactor.ReactorProcessorCreateToSinkRecipes$ReplayProcessorCreateTimeoutToSinkRecipe","23","19","0","0.0","0","317084","0.99","97917"
"org.openrewrite.java.spring.boot3.EnableVirtualThreads","23","19","0","0.0","0","625","0.99","125"
"org.openrewrite.java.testing.junit5.AddHamcrestJUnitDependency","23","19","3397998","0.99","1120250","53582","0.99","12125"
"org.openrewrite.java.migrate.jakarta.JacksonJavaxToJakarta","23","19","0","0.0","0","1170","0.99","458"
"org.openrewrite.jenkins.UpgradeJavaVersion","46","19","275417","0.99","96500","990417","0.99","283500"
"org.openrewrite.maven.RemovePluginDependency","23","19","0","0.0","0","507042","0.99","505666"
"org.openrewrite.openapi.swagger.MigrateApiModelPropertyToSchema","23","19","0","0.0","0","1043","0.99","167"
"org.openrewrite.reactive.reactor.ReactorProcessorCreateToSinkRecipes$ReplayProcessorCreateIntToSinkRecipe","23","19","0","0.0","0","271373","0.99","86542"
"org.openrewrite.java.testing.hamcrest.AddHamcrestIfUsed","23","19","0","0.0","0","1042","0.99","167"
"org.openrewrite.java.migrate.lang.MigrateClassLoaderDefineClass","23","19","0","0.0","0","1462082","0.99","261708"
"org.openrewrite.reactive.reactor.ReactorProcessorCreateToSinkRecipes$EmitterProcessorCreateToSinkRecipe","23","19","0","0.0","0","353707","0.99","144000"
"org.openrewrite.java.springdoc.UpgradeSpringDoc_2","23","19","0","0.0","0","1045","0.99","167"
"org.openrewrite.java.migrate.jakarta.JavaxXmlWsMigrationToJakartaXmlWs","23","19","0","0.0","0","1376","0.99","625"
"org.openrewrite.java.migrate.jakarta.JavaxEEApiToJakarta","23","19","0","0.0","0","667","0.99","167"
"org.openrewrite.hibernate.TypeAnnotationParameter","46","19","0","0.0","0","1200542","0.99","138417"
"org.openrewrite.java.migrate.nio.file.PathsGetToPathOf","23","19","0","0.0","0","1043","0.99","291"
"org.openrewrite.java.migrate.jakarta.JavaxAuthenticationMigrationToJakartaAuthentication","23","19","0","0.0","0","1043","0.99","167"
"org.openrewrite.openapi.swagger.MigrateApiParamToParameter","23","19","0","0.0","0","1125","0.99","292"
"org.openrewrite.java.migrate.javax.AddCommonAnnotationsDependencies","23","19","0","0.0","0","958","0.99","125"
"org.openrewrite.java.migrate.ReferenceCloneMethod","23","19","0","0.0","0","68209","0.99","22417"
"org.openrewrite.java.spring.framework.MigrateResponseEntityExceptionHandlerHttpStatusToHttpStatusCode","46","19","0","0.0","0","774254","0.99","166209"
"org.openrewrite.java.springdoc.SwaggerToSpringDoc","23","19","0","0.0","0","1040","0.99","375"
"org.openrewrite.maven.ExcludeDependency","46","19","0","0.0","0","819079","0.99","529875"
"org.openrewrite.java.spring.kafka.KafkaTestUtilsDuration","23","19","0","0.0","0","33709","0.99","7500"
"org.openrewrite.java.migrate.javaee6","23","19","0","0.0","0","10625","0.99","10000"
"org.openrewrite.apache.httpclient5.NewStatusLine","46","19","0","0.0","0","2936211","0.99","1087416"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicLongWeakCompareAndSetToWeakCompareAndSetPlain","23","19","0","0.0","0","1663","0.99","875"
"org.openrewrite.java.AddLiteralMethodArgument","506","19","0","0.0","0","3172005","0.99","2885958"
"org.openrewrite.java.migrate.javaee8","23","19","0","0.0","0","1041","0.99","250"
"org.openrewrite.java.migrate.javaee7","23","19","0","0.0","0","1040","0.99","333"
"org.openrewrite.java.migrate.jakarta.JavaxPersistenceToJakartaPersistence","69","19","0","0.0","0","2543","0.99","500"
"org.openrewrite.java.migrate.javax.MigrateXMLOutputFactoryNewInstanceToNewFactory","23","19","0","0.0","0","1125","0.99","333"
"org.openrewrite.java.spring.security5.UpdateArgon2PasswordEncoder","69","19","0","0.0","0","857247","0.99","286584"
"org.openrewrite.java.migrate.javax.MigrateSimpleTypeVisitor6To9","23","19","0","0.0","0","1293","0.99","417"
"org.openrewrite.openapi.swagger.UseJakartaSwaggerArtifacts","23","19","0","0.0","0","835","0.99","209"
"org.openrewrite.java.ChangeType","5911","19","0","0.0","0","379621105","0.99","7722666"
"org.openrewrite.maven.RemovePlugin","23","19","0","0.0","0","167374","0.99","164541"
"org.openrewrite.java.spring.framework.MigrateUtf8MediaTypes","92","19","0","0.0","0","1966295","0.99","592625"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterToIsJavaIdentifierStart","23","19","0","0.0","0","2207","0.99","1708"
"org.openrewrite.openapi.swagger.MigrateApiOperationToOperation","23","19","0","0.0","0","1333","0.99","250"
"org.openrewrite.java.spring.boot3.DowngradeServletApiWhenUsingJetty","23","19","0","0.0","0","195044","0.99","193375"
"org.openrewrite.java.migrate.javax.AddJaxwsDependencies","23","19","0","0.0","0","1877","0.99","625"
"org.openrewrite.reactive.reactor.ReactorProcessorCreateToSinkRecipes$ReplayProcessorCreateSizeAndTimeoutToSinkRecipe","23","19","0","0.0","0","332833","0.99","87583"
"org.openrewrite.java.spring.data.MigrateJpaSort","69","19","0","0.0","0","3492496","0.99","919667"
"org.openrewrite.java.testing.junit5.TestRuleToTestInfo","23","19","0","0.0","0","134167","0.99","24792"
"org.openrewrite.java.spring.boot2.ChangeEmbeddedServletContainerCustomizer","23","19","0","0.0","0","1037458","0.99","280542"
"org.openrewrite.java.testing.junit5.ThrowingRunnableToExecutable","23","19","0","0.0","0","1250","0.99","167"
"org.openrewrite.java.spring.security6.RemoveFilterSecurityInterceptorOncePerRequest","69","19","0","0.0","0","10432584","0.99","1789625"
"org.openrewrite.java.testing.mockito.MockitoWhenOnStaticToMockStatic","46","19","0","0.0","0","1159916","0.99","958291"
"org.openrewrite.java.migrate.logging.MigrateLogRecordSetMillisToSetInstant","23","19","0","0.0","0","76999","0.99","16625"
"org.openrewrite.java.spring.cloud2023.UpgradeSpringCloud_2023","23","19","0","0.0","0","1205","0.99","292"
"org.openrewrite.java.spring.security6.PropagateAuthenticationServiceExceptions","69","19","0","0.0","0","2077375","0.99","651084"
